SampleID,Trial,Operator,Exposuretime(ms),Dark_Calibr,WhichIQT,Wgcolor,TP_B,TP_G,TP_R,Angular uniformity,Spatial uniformity,CU_B,CU_G,CU_R,,,,,,,Centercontrast_B,Centercontrast_G,Centercontrast_R,Meancontrast_B,Meancontrast_G,Meancontrast_R
19B251.13.21,1,Zhida,75,Individual dark field and color filter calibration,IQT-HT1,Blue,0.009983063,0.010415916,0.000413235,6.753613584,1.322477865,,,,,,,,,,16.43482461,16.71435593,1.140154435,7.223156198,15.5171692,58.23856402
19B251.13.22,1,Zhida,75,Individual dark field and color filter calibration,IQT-HT1,Blue,0.009349104,0.007205881,0.000339684,9.406732887,1.222112867,,,,,,,,,,22.69414575,27.97838617,1.224110611,6.742908338,15.10405243,53.25512501
19B251.13.31,1,Zhida,75,Individual dark field and color filter calibration,IQT-HT1,Blue,0.011831706,0.010586693,0.000452256,7.867146421,1.788151913,,,,,,,,,,18.22502179,22.5798573,1.208372781,9.999511333,20.53783958,516.5495319
19B251.13.32,1,Zhida,75,Individual dark field and color filter calibration,IQT-HT1,Blue,0.013790406,0.010531693,0.000305468,16.17146766,1.774881805,,,,,,,,,,24.70071329,24.37699322,1.314649454,11.91946593,29.65391754,386.3412895
19B251.13.11,1,Zhida,100,Individual dark field and color filter calibration,IQT-HT1,Blue,0.01206703,0.012435221,0.000477432,6.368039251,1.69987189,,,,,,,,,,15.1094752,19.116449,1.256740887,8.093577278,18.60689631,166.8042339
19B251.13.12,1,Zhida,100,Individual dark field and color filter calibration,IQT-HT1,Blue,0.014602258,0.013017994,0.000312978,10.67502872,1.641133257,,,,,,,,,,22.50600572,23.1526465,1.130432728,11.00219278,28.58684318,415.6407035
19B251.13.21,1,Zhida,100,Individual dark field and color filter calibration,IQT-HT1,Blue,0.009983815,0.010414361,0.000400895,7.069155834,1.321482263,,,,,,,,,,16.64957553,16.86567442,1.265215652,7.121747319,15.39339638,67.18685126
19B251.13.22,1,Zhida,100,Individual dark field and color filter calibration,IQT-HT1,Blue,0.009363556,0.007215495,0.000328574,9.335336766,1.222332846,,,,,,,,,,21.70627386,27.03454416,1.18753239,6.710792914,15.00281335,81.4286231
19B251.13.31,1,Zhida,100,Individual dark field and color filter calibration,IQT-HT1,Blue,0.011831082,0.010574069,0.000442938,8.008903721,1.784477629,,,,,,,,,,18.61258907,23.07915673,1.229709466,9.773182164,20.25635591,5855.88666
19B251.13.32,1,Zhida,100,Individual dark field and color filter calibration,IQT-HT1,Blue,0.013782537,0.010533198,0.000292396,16.0936274,1.77305505,,,,,,,,,,25.18705009,25.13253791,1.173332912,11.7920929,29.4813627,2033.132957
19B251.13.11,1,James,AE,7/21/2020,IQT4,Blue,0.00550343,0.006510706,0.000495655,9.061155695,1.650328778,7.193840481,9.135910719,20.66394307,,,,,,,14.16085891,17.46287165,2.204040778,8.472886561,15.78280423,35.30635508
19B251.13.12,1,James,AE,7/21/2020,IQT4,Blue,0.006332528,0.006021123,0.000302837,17.27387426,1.719649917,8.014655967,9.71569247,22.52041619,,,,,,,19.66890476,21.45220149,2.342580127,10.89552838,21.08130857,40.80552573
19B251.13.21,1,James,AE,7/21/2020,IQT4,Blue,0.004334432,0.004981399,0.000390809,10.28308473,1.332967908,9.155865367,11.30568124,19.17810292,,,,,,,16.77209927,16.61170648,2.342193559,7.16596153,13.60158513,28.10589744
19B251.13.22,1,James,AE,7/21/2020,IQT4,Blue,0.004173969,0.0037109,0.00032588,13.77230433,1.428660805,10.38018291,11.71558492,17.31034031,,,,,,,25.45968371,30.28524758,3.00691003,6.912580586,13.44520601,39.32057026
19B251.13.31,1,James,AE,7/21/2020,IQT4,Blue,0.004830308,0.005534297,0.000444878,10.0714404,1.597291447,10.7670088,12.27493082,28.0435512,,,,,,,15.60948219,19.17551962,2.121205953,10.22946511,17.3302669,47.08899947
19B251.13.32,1,James,AE,7/21/2020,IQT4,Blue,0.005920614,0.004971565,0.000293176,24.19101638,2.046426276,9.760027719,11.34065037,28.44730823,,,,,,,21.8570577,19.17677645,2.34461154,11.0881643,20.88135514,49.12235428
19B251.13.11,1,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.00424023,0.006972684,0.003032459,42.52029772,1.659800945,4.495456974,6.817893285,18.33423799,,,,,,,14.16085891,17.46287165,2.204040778,8.085183528,15.60762579,34.18100863
19B251.13.11,3,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.004987837,0.006467212,0.002396167,32.67167308,1.663126296,4.641138488,8.047991473,21.87376889,,,,,,,16.59825102,25.84326606,2.827206224,8.332460706,14.94899527,31.75004335
19B251.13.12,1,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.004539936,0.007014334,0.002463916,56.67432348,1.508295723,4.538447144,6.624454811,19.8870064,,,,,,,19.66890476,21.45220149,2.342580127,10.68693536,22.26865515,40.7733216
19B251.13.12,2,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.004524117,0.007080951,0.002507668,65.10840554,1.523500812,4.484525905,6.55343374,23.46263409,,,,,,,17.92320989,19.36877326,2.33662241,10.82014975,22.22371986,39.95426573
19B251.13.12,3,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.004431631,0.006973331,0.002489201,59.75327546,1.51641469,4.475063609,6.464374353,22.32300471,,,,,,,17.6523815,19.0333414,2.25946602,10.65291366,21.90330266,40.45945817
19B251.13.21,1,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.002958798,0.004885041,0.00175313,35.35620252,1.511532453,4.328568202,7.073707479,15.30911073,,,,,,,16.77209927,16.61170648,2.342193559,6.741795396,13.53532826,26.94703933
19B251.13.21,2,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.003176959,0.005070746,0.001751877,39.71900194,1.52007088,4.330667037,7.17952288,17.79082647,,,,,,,16.23451606,16.52247544,2.486765825,6.930658782,13.54695341,27.34058029
19B251.13.21,3,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.003558202,0.004580277,0.001429882,25.00663924,1.485321541,4.257608266,8.327427882,17.86180794,,,,,,,16.93062672,22.3659209,3.272430973,7.228102158,13.25959395,28.38586817
19B251.13.22,1,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.003079403,0.004148253,0.001439764,34.69455321,1.416596256,4.047430877,5.401349938,11.45363494,,,,,,,25.45968371,30.28524758,3.00691003,6.564532711,13.30833918,35.33940332
19B251.13.22,2,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.003062874,0.00422843,0.001465313,38.37368164,1.436334812,3.993907212,5.292854115,11.98638357,,,,,,,22.48124192,26.14522897,2.899112482,6.867497317,13.69338142,35.6315742
19B251.13.22,3,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.003025733,0.004155118,0.001446721,34.57940701,1.42188079,3.979294069,5.240408633,11.70547441,,,,,,,22.18431857,25.77098158,2.8316001,6.775789576,13.72278917,35.59613069
19B251.13.31,1,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.003790627,0.005965741,0.002809795,52.16406711,1.868125954,4.349515654,6.029406308,24.03708292,,,,,,,15.60948219,19.17551962,2.121205953,9.786905068,17.08488925,47.28571782
19B251.13.31,2,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.003896713,0.005995537,0.002764953,58.39527316,1.858801286,4.317391328,6.076181568,24.99848303,,,,,,,15.52121216,19.32716322,2.181633094,9.918797298,16.77638839,46.21085564
19B251.13.31,3,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.003794991,0.005975406,0.002808825,56.77463597,1.857561116,4.307672906,5.967727008,23.01386381,,,,,,,14.98636112,18.2063741,2.10221091,9.80759295,17.02974737,46.94242743
19B251.13.32,1,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.004267011,0.006339637,0.00245151,65.79937043,1.285509799,4.285022544,6.089068551,25.12257855,,,,,,,21.8570577,19.17677645,2.34461154,11.33668968,21.76547555,47.74500468
19B251.13.32,2,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.00423718,0.006342714,0.002446318,67.73638266,1.269709061,4.20801195,6.006076731,21.91660695,,,,,,,19.38306333,17.73111423,2.28451026,11.40259645,21.92889471,46.9422756
19B251.13.32,3,James,AE,Corrected script: 2020-07-28,IQT4,Blue,0.004269386,0.00635303,0.002438489,65.73414069,1.281127244,4.224089852,5.995712961,22.16425329,,,,,,,19.94312734,17.81928455,2.350570539,11.36345405,22.09921357,47.56150198
19B167.04.11,1,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.00205162,0.004919185,0.00620508,1040.78593,4.087655115,7.580284658,5.5689464,30.52551567,,,,,,,2.164527795,2.912622615,2.818179734,4.668715254,4.710366721,9.193692402
19B167.04.11,2,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001853769,0.004541386,0.00641484,858.1933185,4.135204139,6.636534881,5.414739982,29.56786926,,,,,,,2.177474125,2.90063838,2.789419068,4.430677263,4.570153805,8.935932888
19B167.04.11,3,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.002051153,0.004941315,0.006297681,789.5175293,4.126198868,7.78238289,5.560011511,29.66670496,,,,,,,2.177329469,2.964613149,2.885093197,4.684234321,4.697431171,9.268029659
19B167.04.12,1,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001790215,0.004769653,0.00541797,327.413418,2.754312998,10.18246787,5.812012731,22.06276594,,,,,,,1.94148875,2.279385311,2.803886916,4.230359038,4.287503564,6.835854697
19B167.04.12,2,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.00160302,0.004429883,0.005781184,402.0347765,2.806391596,9.386345011,5.673631552,23.9104844,,,,,,,1.982203067,2.31178151,2.834076874,4.078374266,4.234454483,7.070563605
19B167.04.12,3,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001812461,0.004795959,0.005350014,340.2303777,2.733205899,9.980270342,5.702716832,24.07621742,,,,,,,1.93977201,2.253080163,2.757370739,4.212181452,4.275150858,6.805284044
19B167.04.21,1,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001816368,0.00437317,0.004126926,151.0545893,3.845764065,8.90044629,4.504516051,12.3903048,,,,,,,3.188417511,4.989959863,5.129637112,4.220584157,4.13506258,5.721049631
19B167.04.21,2,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001853206,0.004439962,0.004111686,157.0496198,3.911357289,10.29887422,4.537050254,12.31232093,,,,,,,3.23417962,5.080941396,5.09170263,4.348177454,4.173093838,5.706434957
19B167.04.21,3,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001808316,0.004368006,0.004170734,152.9236406,3.906314325,8.076387714,4.528276809,12.49277836,,,,,,,3.223653947,5.040709748,5.165736064,4.254153306,4.13884996,5.680401327
19B167.04.22,1,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001693862,0.004004547,0.003697183,164.47989,2.707140004,7.338383647,4.447133062,13.27092902,,,,,,,3.08316584,4.117276487,4.468282547,3.832823046,3.934267619,5.236753726
19B167.04.22,2,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001695121,0.004032394,0.003755108,179.1884866,2.840015188,7.627274294,4.437864104,14.39486607,,,,,,,3.116819096,4.226418271,4.503253665,3.965357669,4.014793247,5.338121604
19B167.04.22,3,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001706956,0.004012011,0.003652555,164.3876853,2.667809405,7.934838715,4.426002776,13.9476429,,,,,,,3.043720436,4.097623586,4.437135489,3.806518199,3.934235399,5.232277441
19B167.04.31,1,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001965129,0.005233162,0.006491195,326.3714189,2.81889019,9.085751848,5.741299037,24.06717305,,,,,,,2.461801403,3.647294818,2.923536613,5.253732271,4.975199456,7.90344685
19B167.04.31,2,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.002222984,0.005722136,0.00614494,323.5230544,2.918420758,13.30534263,5.986457484,22.87097219,,,,,,,2.389968698,3.732116624,2.989659618,5.869603257,5.409575111,8.306827744
19B167.04.31,3,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001956041,0.005219192,0.00657406,467.5860617,2.868441149,9.243223106,5.731434961,23.28344072,,,,,,,2.467509887,3.704330128,2.988253982,5.331218851,4.994746809,7.963748199
19B167.04.32,1,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001655761,0.004251594,0.004480984,168.3061638,2.973977194,6.530305699,5.552971467,13.82322543,,,,,,,3.54357099,5.505676769,6.773559815,5.090053821,5.070465675,6.474275104
19B167.04.32,2,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001875646,0.004651131,0.004444793,203.8245157,3.177811054,8.080231305,5.582546341,15.84707906,,,,,,,3.504102039,5.444024788,6.372017762,5.541174478,5.366967136,6.651271288
19B167.04.32,3,James,AE,Corrected script: 2020-07-28,IQT4,Red,0.001648182,0.004246542,0.004531365,169.040438,3.011292609,6.537030517,5.579892092,14.1194947,,,,,,,3.551682116,5.526802632,6.81925941,5.123233761,5.083985889,6.495516968
19B167.04.11,1,Zhida,AE,individual darkfields,IQT-HT1,Red,0.004892083,0.007916406,0.00537893,55.77245088,4.09033717,,,,,,,,,,1.257540844,2.268057384,2.277102796,6.020059707,4.843848003,6.380097457
19B167.04.12,1,Zhida,AE,individual darkfields,IQT-HT1,Red,0.003964581,0.00740781,0.004583048,74.94648903,2.660071152,,,,,,,,,,1.30902918,1.900625132,2.561411382,4.953624101,4.22459456,5.869104839
19B167.04.21,1,Zhida,AE,individual darkfields,IQT-HT1,Red,0.005029186,0.007400485,0.003347812,115.7844128,3.738264463,,,,,,,,,,1.327590845,3.692325045,4.566275074,5.324841812,4.144135307,5.721519778
19B167.04.22,1,Zhida,AE,individual darkfields,IQT-HT1,Red,0.004818651,0.006339863,0.002938222,81.77078941,2.755205178,,,,,,,,,,1.40373799,3.352239656,4.236966754,4.401531647,3.834752107,5.114082564
19B167.04.31,1,Zhida,AE,individual darkfields,IQT-HT1,Red,0.005786895,0.009151366,0.005012718,38.33347764,2.929325941,,,,,,,,,,1.240000465,2.525154762,2.637143472,6.065402902,5.228623846,7.175370493
19B167.04.32,1,Zhida,AE,individual darkfields,IQT-HT1,Red,0.004629348,0.006885492,0.003593807,54.2143303,2.991448663,,,,,,,,,,1.39197295,4.009527574,5.766721549,5.598767929,5.142791422,6.406907387
19B167.04.11,2,Zhida,AE,individual darkfields,IQT-HT1,Red,0.005997538,0.007963209,0.005332747,48.99249298,3.956082096,,,,,,,,,,1.201673759,2.024543745,2.429303377,5.925902719,4.95898532,7.243035934
19B167.04.12,2,Zhida,AE,individual darkfields,IQT-HT1,Red,0.004005493,0.007193407,0.00453797,1.352297729,2.660179317,,,,,,,,,,1.273478382,1.865912993,2.52427422,4.867084869,4.224244868,6.057572568
19B167.04.21,2,Zhida,AE,individual darkfields,IQT-HT1,Red,0.005039612,0.007441277,0.003339204,70.06424914,3.733198356,,,,,,,,,,1.280142891,3.652932419,4.57739708,5.329625826,4.142444278,5.746381272
19B167.04.22,2,Zhida,AE,individual darkfields,IQT-HT1,Red,0.004589524,0.006354868,0.002947427,58.49949774,2.750281346,,,,,,,,,,1.405461744,3.338818013,4.284715199,4.75176131,3.850665556,5.152111542
19B167.04.31,2,Zhida,AE,individual darkfields,IQT-HT1,Red,0.005424961,0.008696983,0.005050462,37.76752233,2.919638204,,,,,,,,,,1.205763207,2.353110033,2.548748303,6.113793224,5.340172559,6.893147293
19B167.04.32,2,Zhida,AE,individual darkfields,IQT-HT1,Red,0.004974058,0.006917758,0.003612779,67.92336443,2.986676783,,,,,,,,,,1.388235189,3.991256531,5.799174661,5.517259339,5.120850799,6.408060409
19B167.04.11,3,Zhida,AE,individual darkfields,IQT-HT1,Red,0.005085299,0.008025062,0.006127064,84.94029161,4.098874663,,,,,,,,,,1.209643374,2.11783597,2.389592651,6.037395933,4.801217079,7.075023128
19B167.04.12,3,Zhida,AE,individual darkfields,IQT-HT1,Red,0.004052138,0.007262088,0.004570601,38.80581078,2.670834292,,,,,,,,,,1.297481204,1.966784872,2.542743116,4.965024165,4.146069125,5.855879896
19B167.04.21,3,Zhida,AE,individual darkfields,IQT-HT1,Red,0.005085334,0.007457054,0.003355115,99.29998926,3.741398942,,,,,,,,,,1.293952216,3.637804992,4.576017542,5.254308361,4.141546653,5.72810496
19B167.04.22,3,Zhida,AE,individual darkfields,IQT-HT1,Red,0.004639352,0.006279612,0.002935829,47.5453772,2.755352912,,,,,,,,,,1.365685642,3.305004325,4.252559311,4.77623617,3.836448478,5.153610965
19B167.04.31,3,Zhida,AE,individual darkfields,IQT-HT1,Red,0.005985102,0.00874591,0.004990089,37.12225447,2.805120636,,,,,,,,,,1.226003845,2.498821603,2.642766007,6.029468221,5.208272422,7.1068501
19B167.04.32,3,Zhida,AE,individual darkfields,IQT-HT1,Red,0.004720573,0.007420607,0.003609734,53.32329897,2.994142538,,,,,,,,,,1.305476515,3.915935953,5.767721972,5.551674887,4.905770082,6.407975364
19B251.13.11,1,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.005836469,0.00945292,0.00290367,36.54043828,1.617073378,,,,,,,,,,12.22590009,10.06331285,1.1064739,6.614878431,10.49341633,22.31962859
19B251.13.12,1,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.006351222,0.009472034,0.002457992,45.49904702,1.580544472,,,,,,,,,,12.88653698,9.353435915,1.13893268,7.742271585,11.57227147,24.24614488
19B251.13.21,1,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.004361595,0.006049917,0.001705163,34.53433529,1.427910093,,,,,,,,,,15.48030142,10.33871718,1.237685379,5.679336373,9.713831339,27.25036467
19B251.13.22,1,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.00479297,0.005593025,0.001324766,35.4865424,1.239536531,,,,,,,,,,15.40123531,12.22208755,1.543574426,5.327395522,9.929986358,58.14389003
19B251.13.31,1,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.005503331,0.007440478,0.002781933,45.18107686,1.866632225,,,,,,,,,,12.17767768,9.640849671,1.211443272,7.243879571,10.47631178,24.03438987
19B251.13.32,1,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.006427379,0.008214421,0.002549625,42.36714096,1.240522553,,,,,,,,,,14.62113144,8.89156721,1.149404915,8.155634453,11.09826694,25.68555594
19B251.13.11,2,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.005637636,0.008445884,0.002911407,43.4655692,1.619107277,,,,,,,,,,11.63876175,9.260641695,1.111461347,6.622195636,10.50334486,22.30925014
19B251.13.12,2,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.006130585,0.008665488,0.002479799,49.09119163,1.596162211,,,,,,,,,,12.26247801,9.592027155,1.131449534,7.815300441,11.83940364,24.34355605
19B251.13.21,2,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.004239408,0.006018522,0.001706438,37.6199418,1.431236065,,,,,,,,,,15.01262768,9.638567269,1.226040684,5.682247738,9.849714054,27.05221653
19B251.13.22,2,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.00466106,0.005623209,0.001334005,35.4836583,1.235407321,,,,,,,,,,14.37930266,11.01745589,1.529427655,5.398139894,10.08536997,56.80013589
19B251.13.31,2,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.005387508,0.008292678,0.002807618,48.84331006,1.883476566,,,,,,,,,,11.82164407,8.386063281,1.116048302,7.252634905,10.49140769,22.80713514
19B251.13.32,2,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.007039553,0.008226592,0.002577582,48.21360595,1.753800231,,,,,,,,,,13.86933559,8.245053234,1.124676604,8.038239579,11.08310755,25.35959128
19B251.13.11,3,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.005880844,0.009547384,0.002903934,40.48464768,1.629714586,,,,,,,,,,11.94955145,9.677304142,1.12310527,6.604823251,9.457001115,22.83357841
19B251.13.12,3,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.006426738,0.008766422,0.002450708,45.65020816,1.577696668,,,,,,,,,,12.97389395,9.359689219,1.165476904,7.712366374,11.5274251,24.25189762
19B251.13.21,3,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.004382241,0.006122314,0.001704898,37.60260424,1.432045538,,,,,,,,,,15.45615698,10.06944221,1.241666412,5.685782226,9.670356076,26.88170716
19B251.13.22,3,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.004743839,0.006083814,0.001325943,36.09454606,1.240366982,,,,,,,,,,15.00288027,11.85886246,1.670666049,5.320009948,9.732813358,57.4214876
19B251.13.31,3,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.00549959,0.007468955,0.002791361,48.35072282,1.875306633,,,,,,,,,,12.33193007,8.810666644,1.087647033,7.244865763,10.3939936,23.16750576
19B251.13.32,3,Zhida,AE,individual darkfields,IQT-HT1,Blue,0.006446358,0.008251657,0.002470099,45.3393692,1.243980541,,,,,,,,,,14.40078361,8.680375886,1.114785513,8.041693533,10.9580792,25.10798667
19B167.04.11,1,James,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002605139,0.005568766,0.004961985,47.29379774,3.968843852,,,,,,,,,,1.192050319,2.091512738,2.24678577,6.00315384,4.752687456,6.9702099
19B167.04.12,1,James,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002081608,0.005006121,0.004235367,105.9708354,2.732528373,,,,,,,,,,1.261907622,1.846077738,2.542384424,4.960873275,4.205657492,5.856184698
19B167.04.21,1,James,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002516924,0.005180413,0.003131656,144.1727622,3.756507429,,,,,,,,,,1.280256947,3.632928721,4.601925356,5.550190835,4.106958434,5.70163938
19B167.04.22,1,James,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002313969,0.004345579,0.002740578,128.1129385,2.744231509,,,,,,,,,,1.388150467,3.298260313,4.184273191,4.709744895,3.827277036,5.105529032
19B167.04.31,1,James,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002650823,0.00588793,0.004712342,39.07235416,2.805139617,,,,,,,,,,1.211483843,2.539645523,2.56070699,6.061795588,5.250311877,6.894055046
19B167.04.32,1,James,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002327129,0.004740597,0.003367252,50.00714054,2.984945766,,,,,,,,,,1.413913457,4.016378902,5.77294801,5.570687272,5.161081334,6.390364283
19B167.04.11,2,James,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002569725,0.005514545,0.005098825,65.13811601,4.095056184,,,,,,,,,,1.231565357,2.143273152,2.214425447,5.779410457,4.708450858,6.667036427
19B167.04.12,2,James,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002051168,0.005017897,0.004295278,65.23003852,2.660683658,,,,,,,,,,1.295610507,1.871265373,2.51561643,4.750299255,4.194698157,5.832343913
