SampleID,Trial,Operator,Exposure,Dark_Calibr,WhichIQT,Wgcolor,TP_B,TP_G,TP_R,AU,SU,CU_B,CU_G,CU_R,dummy1,dummy2,dummy3,dummy4,dummy5,dummy6,Centercontrast_B,Centercontrast_G,Centercontrast_R,Meancontrast_B,Meancontrast_G,Meancontrast_R
19B251.13.11,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.005144421,0.005160857,0.001456219,167.0343291,1.910254323,,,,,,,,,,8.277175128,15.63310487,2.583589288,12.74154586,15.54616003,34.7300856
19B251.13.12,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004589982,0.004632906,0.000945479,160.3236775,1.341356549,,,,,,,,,,12.50246241,21.22189025,4.388326195,18.64091566,22.44602248,86.37023491
19B251.13.21,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003974344,0.003913256,0.000867863,97.48419805,1.465691732,,,,,,,,,,9.174566141,15.57088284,3.255957571,12.26559288,13.13116679,41.18519368
19B251.13.22,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003038058,0.002707863,0.00062381,113.6915626,1.913624421,,,,,,,,,,12.50858283,29.08887047,-83.74421095,11.26691315,15.10833221,-2233.970071
19B251.13.31,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004160388,0.004111185,0.0012159,131.0061047,1.998124525,,,,,,,,,,10.02463823,21.61279436,3.968298174,11.91614984,15.37404965,68.1102055
19B251.13.32,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003642599,0.003870722,0.000851119,150.4247209,1.436929404,,,,,,,,,,12.38331773,20.40427657,2.333631682,12.94280597,20.83646287,56.69037519
19B301.06.11,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00281968,0.006281862,0.005829262,364.3285247,3.228014779,,,,,,,,,,2.02692089,3.633490475,5.193841383,7.805239376,7.407739783,8.303527938
19B301.06.12,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002837524,0.006452309,0.006050651,216.8939055,3.533932736,,,,,,,,,,2.025990791,3.48298535,4.87447922,7.842205263,7.070528405,9.284021546
19B301.06.21,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002796631,0.006150073,0.005292397,279.2778165,3.042622932,,,,,,,,,,1.81627333,2.82956757,4.147996632,6.26890646,5.909419115,6.738626531
19B301.06.22,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002836037,0.006707772,0.006023581,277.1778561,2.456503974,,,,,,,,,,1.956767226,3.661326988,5.493053528,6.952856969,6.471121582,7.302124886
19B301.06.31,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002687066,0.006106016,0.005569724,232.9319737,3.262583551,,,,,,,,,,1.920917243,3.216930332,4.449343418,6.454580884,6.491871618,8.604698567
19B301.06.32,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002979379,0.006962669,0.006870663,205.8097816,2.37109192,,,,,,,,,,2.095523681,3.564855427,5.590210242,6.930469143,6.564053843,9.115785857
19B301.06.11,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002872364,0.006379024,0.005855489,313.3041704,3.256007323,,,,,,,,,,2.055763842,3.606531745,5.207132131,7.768181518,7.408994361,8.348813997
19B301.06.12,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002865584,0.006500505,0.006067375,270.2552189,3.542664434,,,,,,,,,,2.080452796,3.52131937,4.870741787,7.830408501,7.083463791,9.278548874
19B301.06.21,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00284307,0.006225801,0.005306321,236.2826926,3.073096792,,,,,,,,,,1.721914706,2.870012467,4.166302089,6.252827098,5.934244239,6.750507189
19B301.06.22,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002870673,0.006767834,0.006029889,270.0893346,2.475067095,,,,,,,,,,1.996744893,3.638600153,5.562890445,6.954637299,6.474747645,7.323603508
19B301.06.31,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002731342,0.006186282,0.005586458,283.3288074,3.295045281,,,,,,,,,,1.89021274,3.203443343,4.461511753,6.45698619,6.502484272,8.624121711
19B301.06.32,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.003023385,0.007032076,0.006858401,248.4609351,2.403864443,,,,,,,,,,2.075014672,3.632796144,5.604081582,6.962192929,6.578773655,9.052059219
19B301.06.11,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002875413,0.00637771,0.005838483,264.3599315,3.254793626,,,,,,,,,,1.976615363,3.536254143,5.130996897,7.753396366,7.413162734,8.365199178
19B301.06.12,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.00287722,0.00652435,0.006066025,226.0869812,3.549265343,,,,,,,,,,2.006288624,3.554886184,4.901774218,7.850564477,7.113263217,9.306319202
19B301.06.21,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002847025,0.006231467,0.0052945,146.1546079,3.067340368,,,,,,,,,,1.74142659,2.828934546,4.126741436,6.255548458,5.938686013,6.747424733
19B301.06.22,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002879828,0.006793127,0.006032559,258.4743384,2.476760555,,,,,,,,,,1.956248415,3.634759817,5.572012502,6.952303246,6.476279747,7.326986441
19B301.06.31,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.002735017,0.006195448,0.005575124,252.4359705,3.290797701,,,,,,,,,,1.862814266,3.198409228,4.467915734,6.448009087,6.504511157,8.652038719
19B301.06.32,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Red,0.003028274,0.00704716,0.006846644,266.39886,2.405930293,,,,,,,,,,2.171193421,3.65407311,5.653625929,6.950706753,6.574053547,9.144147736
19B302.18.11,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004625329,0.005349271,0.00190709,170.9065811,1.535540266,,,,,,,,,,13.28277811,22.98066568,3.637741054,21.23071183,19.14633501,42.01290958
19B302.18.12,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003079161,0.003712748,0.001974245,147.628131,1.580444656,,,,,,,,,,13.83949755,23.66133737,3.061145975,13.81119159,14.81729885,35.9929017
19B302.18.21,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003661156,0.003800245,0.001623239,126.8752605,1.651737257,,,,,,,,,,8.289766106,16.08671775,3.61236205,10.90707864,8.41748094,14.26939513
19B302.18.22,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004040247,0.004615717,0.001810617,173.598031,1.612625098,,,,,,,,,,13.47156308,24.61295228,3.866260534,19.87540696,24.24650328,38.44441784
19B302.18.31,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.002626128,0.003018252,0.00137626,73.78607066,1.918958377,,,,,,,,,,4.633667144,9.923832957,1.934888919,2.490525419,3.350677953,6.387333197
19B302.18.32,1,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003677698,0.004569263,0.002303697,85.26577817,1.98114559,,,,,,,,,,8.28889612,13.2698517,3.026934381,6.885570519,10.49090098,16.05227574
19B302.18.11,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004665672,0.005426408,0.001953238,163.4565855,1.536406711,,,,,,,,,,13.05252578,22.74965067,3.300514775,20.90417433,19.00867347,41.80999616
19B302.18.12,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003095185,0.00376213,0.002004642,140.0607209,1.583587334,,,,,,,,,,13.75704067,23.93120337,3.069515054,13.52389611,14.80595571,36.48749291
19B302.18.21,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003686937,0.00383746,0.001653799,134.2271794,1.653967543,,,,,,,,,,8.366381792,16.02986739,3.398099193,10.94857036,8.3955786,14.30990337
19B302.18.22,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004057124,0.004661854,0.001827569,178.6104368,1.626535021,,,,,,,,,,13.57690953,24.3335514,3.391275708,20.04160289,24.56031231,39.29147832
19B302.18.31,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.002644565,0.003040116,0.001401021,79.32495431,1.919095624,,,,,,,,,,4.622720219,9.873629371,1.869256315,2.491042846,3.361249295,6.442055806
19B302.18.32,2,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003696306,0.004609421,0.002316649,85.15213688,1.984208661,,,,,,,,,,8.388775561,13.50901953,3.14719768,6.90459628,10.58058388,16.04400093
19B302.18.11,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.004678076,0.005434196,0.001945621,213.5425652,1.544742883,,,,,,,,,,12.98573579,22.80032856,3.313959241,21.19058245,18.93700764,41.72853149
19B302.18.12,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003096992,0.003748767,0.001981202,145.1861453,1.585510141,,,,,,,,,,13.6140248,24.03435802,2.971228832,13.56715542,14.96321771,36.65400517
19B302.18.21,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003698489,0.003859512,0.001655722,161.0429801,1.654255761,,,,,,,,,,8.378432387,16.2131072,3.825317917,10.91727674,8.391293359,14.43347399
19B302.18.22,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.00406449,0.004664237,0.001814878,161.8586238,1.629905178,,,,,,,,,,13.63293064,24.48134038,3.472132075,20.00794694,24.20343109,39.03563986
19B302.18.31,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.002655543,0.003063934,0.001409053,75.02480057,1.917766031,,,,,,,,,,4.646269257,9.864695655,1.863803433,2.494068298,3.355795985,6.455982906
19B302.18.32,3,AM,AE,"Indv. Darkfield, calculated contrast",IQT-HT1,Blue_badalignment,0.003701615,0.004622485,0.002314273,105.876366,1.983553619,,,,,,,,,,8.429159088,13.49790347,2.911192161,6.926933854,10.59968581,16.04012327
19B167.04.11,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001528185,0.004131851,0.005606815,1120.154821,3.826254182,,,,,,,,,,1.736851043,2.666604236,2.885726575,4.472980933,4.548921247,8.429324795
19B167.04.12,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001349633,0.004202321,0.005098659,611.8489494,2.490404832,,,,,,,,,,1.846585699,2.168375306,2.578507143,3.737734042,3.955122784,6.710857874
19B167.04.21,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001530291,0.00402544,0.003636073,185.6645567,3.45676453,,,,,,,,,,2.05051661,4.773744645,4.610820149,4.034746475,4.02166191,5.661609318
19B167.04.22,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001410241,0.003621009,0.003219383,173.484482,2.432273674,,,,,,,,,,2.61841141,3.971988293,4.380048801,3.611381948,3.744515507,5.189969186
19B167.04.31,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001743776,0.004960062,0.005509179,415.8083531,2.509504229,,,,,,,,,,2.185441632,3.421262884,3.005740878,5.127932457,4.932942803,7.715767939
19B167.04.32,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001409811,0.003901412,0.003935306,253.6414515,2.782518174,,,,,,,,,,2.482559601,5.435613922,6.34597102,4.768039602,4.902194926,6.489224015
19B167.04.11,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001574257,0.004205368,0.005497579,1115.065517,3.801543957,,,,,,,,,,1.660899967,2.668868678,2.88312837,4.504319133,4.590499302,8.4664742
19B167.04.12,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001376725,0.004244534,0.005026363,573.9841946,2.484346754,,,,,,,,,,2.183797274,2.163125067,2.569478428,3.950738871,3.976704273,6.759747448
19B167.04.21,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00158109,0.004097215,0.00355924,200.6087307,3.451443374,,,,,,,,,,2.239460771,4.768077764,4.587853851,4.215450563,4.027864639,5.695024424
19B167.04.22,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001442414,0.003658842,0.003163515,164.1572013,2.435362996,,,,,,,,,,2.600450041,3.954362508,4.383974886,3.622189816,3.750817735,5.233606068
19B167.04.31,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001801146,0.005037485,0.005361264,327.7196779,2.504683601,,,,,,,,,,2.12423441,3.448586974,2.973784366,5.184926209,4.992298701,7.734630789
19B167.04.32,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001450887,0.003957734,0.003866768,333.2986059,2.786088208,,,,,,,,,,2.415388891,5.408318069,6.302561185,4.7684458,4.913056556,6.520951574
19B167.04.11,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001553112,0.004173667,0.00555902,806.0931377,3.814815958,,,,,,,,,,1.741498242,2.683015181,2.914790573,4.492860328,4.574844742,8.551478772
19B167.04.12,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001362143,0.004226445,0.005048562,635.2474197,2.4762692,,,,,,,,,,2.104502688,2.143604273,2.548027637,3.846064681,3.979056156,6.723738394
19B167.04.21,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001549198,0.004048926,0.003614699,196.5476252,3.45040314,,,,,,,,,,2.346605234,4.782004955,4.64711285,4.199016944,4.034978217,5.704156842
19B167.04.22,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001440274,0.003652142,0.003191544,161.1347893,2.423381956,,,,,,,,,,2.636643067,3.959306975,4.401800673,3.611730915,3.754194051,5.207398846
19B167.04.31,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001748573,0.004963783,0.005489223,277.9462942,2.505179084,,,,,,,,,,2.31772389,3.484058849,2.985729057,5.137781021,4.955116604,7.763089959
19B167.04.32,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001437468,0.003927337,0.003900281,209.0082883,2.773837425,,,,,,,,,,2.451883196,5.429572579,6.362371121,4.745223843,4.923370798,6.533633891
19B170.12.11,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.005426945,0.005037628,0.00101084,505.0666725,1.576789783,,,,,,,,,,9.904865712,19.69618791,2.620783973,13.40219522,16.75345495,30.93137122
19B170.12.12,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.002897773,0.002492859,0.000595783,128.6833655,1.695092832,,,,,,,,,,14.10863649,32.88449375,1.752903139,8.762717167,12.02377284,26.03127796
19B170.12.21,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003179649,0.002682917,0.000620009,122.8784536,1.757211552,,,,,,,,,,10.15735702,20.51613199,2.819677655,7.788373373,10.41968426,26.37344045
19B170.12.22,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003484514,0.003093891,0.000601297,198.9062026,1.879087162,,,,,,,,,,12.60694932,29.61938688,2.125836236,10.64193354,14.10748203,30.45349982
19B170.12.31,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.004194465,0.003773439,0.001022277,173.3386902,1.566112254,,,,,,,,,,12.88417135,27.7375058,2.058623195,10.53196766,12.02251252,37.39603784
19B170.12.32,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003615384,0.003433827,0.000698358,311.4275747,1.419879871,,,,,,,,,,12.89124578,25.05889397,1.982149247,13.34002736,17.61041619,30.04236355
19B170.12.11,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.005437253,0.005060595,0.001025695,385.5262636,1.569188409,,,,,,,,,,9.849002626,19.83450861,2.464803694,13.47078057,17.01450934,30.8364059
19B170.12.12,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.00293549,0.002552676,0.000619195,128.2946694,1.701837601,,,,,,,,,,14.34691424,32.73802433,4.798976973,8.749621841,12.02798035,62.62563686
19B170.12.21,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003177123,0.002677079,0.00061513,137.6318593,1.748842605,,,,,,,,,,10.19602049,20.68448382,3.168528404,7.968049107,10.51757019,27.12825341
19B170.12.22,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.00350198,0.003120318,0.0006077,199.8505091,1.873997534,,,,,,,,,,12.73980202,29.73558458,2.023376433,10.80535484,14.06740114,30.11994579
19B170.12.31,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.004153642,0.003718714,0.00098485,168.3179342,1.56636332,,,,,,,,,,12.71279214,27.89267413,2.241680051,10.72510948,12.36241045,38.97304647
19B170.12.32,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003619469,0.003435322,0.000675153,277.2781446,1.440888425,,,,,,,,,,12.98439255,25.75911779,2.181906403,13.65643009,18.13901676,32.46111247
19B170.12.11,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.005433719,0.005061329,0.00102807,610.0277841,1.569295131,,,,,,,,,,10.02055128,20.18322099,2.458811266,13.60400983,17.11866122,30.98454916
19B170.12.12,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.002932101,0.002552107,0.000618311,101.426562,1.703280402,,,,,,,,,,14.37454503,32.98053326,5.394742876,8.78646955,12.04275068,66.48097116
19B170.12.21,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003177234,0.002682772,0.000621174,130.6557131,1.747755903,,,,,,,,,,10.25560122,20.65696494,3.297892499,7.987752735,10.4967612,27.38375012
19B170.12.22,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003502498,0.003123214,0.000611874,171.1333344,1.877544967,,,,,,,,,,12.82399839,30.14815411,2.013535684,10.79887115,14.13813367,30.62922207
19B170.12.31,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.00416602,0.003738003,0.001003024,177.3100354,1.563618553,,,,,,,,,,12.67625494,28.26084673,2.121057858,10.76417463,12.29187326,38.91655395
19B170.12.32,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003625023,0.003443925,0.000686812,302.6534254,1.437537656,,,,,,,,,,13.05384503,25.7693783,2.099487797,13.71830529,18.36136344,32.44933116
19B176.04.11,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001772825,0.004856103,0.006113597,700.7840246,3.720486369,,,,,,,,,,2.829268552,4.091729137,4.895637129,4.38899425,4.548792532,8.890273046
19B176.04.12,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.00178506,0.004985179,0.006021181,1997.112962,3.640319941,,,,,,,,,,3.008711378,3.609112724,3.677772936,4.765641441,4.992081919,9.976692597
19B176.04.21,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001782036,0.004789963,0.004429793,190.9056601,2.145233686,,,,,,,,,,2.581560657,4.176025615,4.431607671,4.485598776,4.371934997,6.434343559
19B176.04.22,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001809582,0.004431289,0.00358522,995.665355,2.13892761,,,,,,,,,,2.075984981,3.688345114,5.410572647,3.981483595,4.183562766,5.004796509
19B176.04.31,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001816843,0.005247745,0.006447464,1081.312219,3.476845275,,,,,,,,,,2.170634284,3.2062705,4.039818106,5.405921038,5.678603533,9.826508533
19B176.04.32,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001711002,0.004666692,0.004973256,819.7594094,3.467134058,,,,,,,,,,2.277733903,4.329532242,4.414077705,5.058384462,5.423786108,9.786607329
19B176.04.11,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001755406,0.00482428,0.006111688,454.5691077,3.700569455,,,,,,,,,,2.888459191,4.11640194,4.828042553,4.394139891,4.560133723,8.923220777
19B176.04.12,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001778519,0.004964336,0.006017122,1026.776303,3.634110043,,,,,,,,,,3.07050732,3.622583477,3.714421867,4.763737044,4.97139627,9.990724228
19B176.04.21,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001762594,0.004769259,0.004435386,221.5729778,2.145697494,,,,,,,,,,2.646298024,4.195831535,4.413818056,4.511092904,4.369477202,6.437240495
19B176.04.22,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001800153,0.004417852,0.003585542,782.3111806,2.127660466,,,,,,,,,,2.074033361,3.734754509,5.351750542,3.99667354,4.184666143,4.998362371
19B176.04.31,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001804956,0.005228742,0.006455262,1026.893144,3.47377763,,,,,,,,,,2.228409289,3.161913087,3.987248969,5.384750757,5.683372671,9.831043933
19B176.04.32,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001704406,0.004656795,0.004967672,685.2441836,3.464379352,,,,,,,,,,2.265404302,4.352978058,4.409311375,5.062172119,5.454122682,9.84367056
19B176.04.11,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001785871,0.004878316,0.006131532,569.9149973,3.709405431,,,,,,,,,,2.871903024,4.138870504,4.926772721,4.371411073,4.565876168,9.008617891
19B176.04.12,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001798177,0.004998158,0.006019194,1043.994455,3.630604759,,,,,,,,,,3.175616644,3.652617801,3.746192003,4.727546571,4.992648745,10.08625895
19B176.04.21,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001791856,0.004807702,0.004432467,239.73099,2.135997962,,,,,,,,,,2.577017792,4.212266842,4.437491689,4.507327113,4.358699704,6.46854125
19B176.04.22,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001821982,0.00444051,0.003584986,854.9191899,2.133347945,,,,,,,,,,2.074194075,3.674683888,5.473588377,3.940407293,4.181407839,5.19771304
19B176.04.31,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001830261,0.00526776,0.00646332,905.7699511,3.475945295,,,,,,,,,,2.135167556,3.265020687,4.012846765,5.403205119,5.679088094,9.889262013
19B176.04.32,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Red,0.001724615,0.004681255,0.004969696,711.0946693,3.462043614,,,,,,,,,,2.325815276,4.406469499,4.42090283,5.066015897,5.432113841,9.85831152
19B251.13.11,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.005138272,0.005165024,0.001439075,406.9404396,1.905508368,,,,,,,,,,8.459880169,18.31164283,1.954826187,12.83148617,16.38943115,31.82653515
19B251.13.12,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.0046063,0.00466443,0.000949171,651.7218068,1.341717444,,,,,,,,,,12.33336231,25.13774407,3.209089812,18.94794733,25.26809732,65.94497088
19B251.13.21,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003967718,0.003909,0.000855013,255.2917319,1.467821738,,,,,,,,,,10.08513264,18.84473102,2.795720377,12.49748111,14.0018984,34.63730334
19B251.13.22,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003043822,0.002720911,0.000622166,162.1713711,1.907493908,,,,,,,,,,13.43569261,37.57859074,9.859535819,11.66977058,13.9125929,56.88734319
19B251.13.31,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.004146447,0.004080077,0.001183461,254.9434619,1.99498169,,,,,,,,,,10.16289308,25.68635,2.737645287,12.04955816,14.68791203,56.29838414
19B251.13.32,1,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003644192,0.003870294,0.000837379,300.2297587,1.440496862,,,,,,,,,,12.41564114,24.83907349,2.084070669,13.39272437,23.52764459,44.45533901
19B251.13.11,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.00513761,0.005164141,0.001457617,662.2040921,1.908019791,,,,,,,,,,8.613637601,18.28817183,2.441644865,12.98268034,16.54883941,35.22373398
19B251.13.12,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.004614807,0.004676348,0.000960886,445.579361,1.341331422,,,,,,,,,,12.75480531,25.19350002,3.323402967,19.16927582,25.58266221,65.98661248
19B251.13.21,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.00396856,0.003905573,0.000861519,355.4298996,1.468307954,,,,,,,,,,10.04509494,18.89849785,2.773260225,12.52662932,14.04700886,34.94859878
19B251.13.22,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.00304712,0.002724197,0.000626777,180.4254129,1.907040739,,,,,,,,,,13.47797279,37.94995537,10.77129944,11.71353868,14.02834014,60.70682221
19B251.13.31,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.004144909,0.004081493,0.001193004,268.8155093,1.991927251,,,,,,,,,,10.20847857,25.73134088,3.180200425,12.15413415,14.71918701,56.83001436
19B251.13.32,2,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.003651362,0.003874649,0.000841659,285.0415382,1.445573416,,,,,,,,,,12.32343747,24.96871932,1.985700805,13.31447307,23.70155157,45.13003007
19B251.13.11,3,AM,AE,"Indv. Darkfield, CSV contrast",IQT-HT1,Blue_badalignment,0.005141012,0.00515969,0.001453538,556.5544671,1.910318673,,,,,,,,,,8.512938491,18.56860192,2.297611258,13.05173023,16.64363495,35.80368331
